pair_id,es_tokens,en_tokens,es_subword_ratio,en_subword_ratio,layer_0_density_diff,layer_0_clustering_diff,layer_0_hierarchy_diff,layer_0_efficiency_diff,layer_0_sparsity_diff,layer_1_density_diff,layer_1_clustering_diff,layer_1_hierarchy_diff,layer_1_efficiency_diff,layer_1_sparsity_diff,layer_2_density_diff,layer_2_clustering_diff,layer_2_hierarchy_diff,layer_2_efficiency_diff,layer_2_sparsity_diff,layer_3_density_diff,layer_3_clustering_diff,layer_3_hierarchy_diff,layer_3_efficiency_diff,layer_3_sparsity_diff,layer_4_density_diff,layer_4_clustering_diff,layer_4_hierarchy_diff,layer_4_efficiency_diff,layer_4_sparsity_diff,layer_5_density_diff,layer_5_clustering_diff,layer_5_hierarchy_diff,layer_5_efficiency_diff,layer_5_sparsity_diff,layer_6_density_diff,layer_6_clustering_diff,layer_6_hierarchy_diff,layer_6_efficiency_diff,layer_6_sparsity_diff,layer_7_density_diff,layer_7_clustering_diff,layer_7_hierarchy_diff,layer_7_efficiency_diff,layer_7_sparsity_diff,layer_8_density_diff,layer_8_clustering_diff,layer_8_hierarchy_diff,layer_8_efficiency_diff,layer_8_sparsity_diff,layer_9_density_diff,layer_9_clustering_diff,layer_9_hierarchy_diff,layer_9_efficiency_diff,layer_9_sparsity_diff,layer_10_density_diff,layer_10_clustering_diff,layer_10_hierarchy_diff,layer_10_efficiency_diff,layer_10_sparsity_diff,layer_11_density_diff,layer_11_clustering_diff,layer_11_hierarchy_diff,layer_11_efficiency_diff,layer_11_sparsity_diff
435,16,12,0.3125,0.25,-0.05609594520641262,-0.06379961399681128,0.14908754908754895,3.069813638225959,0.0560959452064127,-0.021959619995560703,0.000608766233766234,0.02171316337982998,3.8445773324966197,0.02195961999556062,-0.018774356999163085,-0.006557618626584143,-0.003657900971333783,3.7981075425490776,0.018774356999163078,-0.019171129724526836,-0.003125,0.0364077266763001,4.425304381193767,0.019171129724526836,-0.0191468944482001,-0.021162205444978262,0.0966440384679379,3.4636723211902325,0.019146894448200058,-0.04245332547130004,-0.031140263698403226,0.022905635256539325,3.1421514249649514,0.042453325471300096,-0.034940951855067,-0.015025079541208575,0.035926879808736434,3.348626861736042,0.03494095185506707,-0.048583571590179536,-0.04686411149825784,0.018713068150084222,3.3117621354077276,0.048583571590179564,-0.03643110165121509,-0.018241454054641434,0.020951970531802422,2.6000893919470167,0.0364311016512151,-0.04144373542298352,-0.03477857639693947,0.08148575204649955,3.3562554855450735,0.04144373542298352,-0.020637044244348188,-0.009825558545212686,0.020419918246005198,2.5192203435273264,0.02063704424434809,-0.025012625416837075,0.033354430379746836,0.007038936484879521,3.6894753970774055,0.02501262541683713
436,13,10,0.23076923076923078,0.1,-0.08348669842218348,-0.12404216009934275,0.23870035991894256,2.751431164102338,0.08348669842218348,-0.024603194332916092,-0.0011722985844494593,0.04439393939393921,3.257143540428439,0.024603194332916134,-0.028697711824239136,-0.016059108707812794,0.018524374176547953,3.649878146157869,0.02869771182423919,-0.018650813380535147,-0.023809523809523808,0.04671717171717171,2.2886339383475267,0.018650813380535203,-0.03841091663265224,-0.03543968183826778,0.02619047619047632,4.842390156147827,0.03841091663265228,-0.05373380120921707,-0.03909170444603516,0.07290886392009988,2.7309982073724717,0.053733801209217114,-0.025216477120643163,-0.012143997870641465,0.11056910569105671,1.7639287267682535,0.025216477120643233,-0.05087485684228654,-0.05295395543376362,0.11552610441767053,2.191128184808825,0.05087485684228654,-0.03516417414757618,-0.017344955228819,0.08877473363774735,1.7744141410167806,0.03516417414757611,-0.04163964401985158,-0.055916890104152836,0.09245862884160738,2.0885777347089185,0.04163964401985154,-0.025216477120643163,0.009765730671427802,0.035162601626016254,1.7639287267682535,0.025216477120643233,-0.007314237329584,0.05733462069705382,-0.04512393636699974,0.5550931053878543,0.007314237329584028
437,16,12,0.3125,0.16666666666666666,-0.06965477791905739,-0.11905986007782415,0.1979416438491406,3.6465049881869263,0.06965477791905739,-0.025673913292443347,-0.007619670905011219,0.05136958164908467,4.585477679717151,0.025673913292443284,-0.023895013069726023,-0.008563488912833891,0.05523122710622719,4.852441895276369,0.023895013069725968,-0.020072697474048856,-0.0011794747081712064,0.030044501558744496,4.920123855164714,0.02007269747404883,-0.027344791216366154,-0.03538508687144912,0.07321567321567302,5.217029958000062,0.027344791216366127,-0.04245332547130004,-0.03481406938853747,0.07093540250523689,3.1421514249649514,0.042453325471300096,-0.025733465038584383,-0.04099662497518364,0.10859752120026078,2.627462217206139,0.025733465038584313,-0.03717617654928913,-0.01880240013151406,0.06806508532713273,2.324271945973358,0.037176176549289175,-0.036935896675373336,-0.015306674564436115,0.09664408686090331,2.5260418919918433,0.036935896675373225,-0.03735690467706386,-0.015043424317617862,0.11084656084656075,3.211636257805737,0.037356904677063874,-0.031010613960595332,0.011737400530503976,0.03376906318082784,3.934095609964457,0.031010613960595346,-0.02169510484531819,0.012637285271754436,-0.05409356725146197,3.514390490215929,0.021695104845318225
438,15,12,0.2,0.08333333333333333,-0.061222082249827,-0.08657230992560333,0.16961521450685524,3.2259484869395214,0.06122208224982695,-0.01846772846952236,-0.0008206851272544702,0.03569864670433942,3.4355353664529353,0.018467728469522382,-0.01372394085483103,-0.0022499134648667355,-0.02345938375350154,2.7762096675230623,0.013723940854830974,-0.01953862102866081,-0.006569286652755236,0.05449322586177341,4.170248796243234,0.019538621028660774,-0.023568480270593162,0.0015618633709085956,-0.04401683176996585,4.2303311587521755,0.023568480270593106,-0.03399798422808846,-0.02714847763056763,0.03669467787114833,2.426885706927993,0.03399798422808842,-0.03473340657268505,0.0030249152785069844,-0.0427968311304312,2.9792818897112836,0.03473340657268498,-0.04365329456474204,-0.0430889614900768,0.048968678380443054,2.7087738557383547,0.043653294564742096,-0.023082552253187852,-0.012603980986333932,0.00879069415321121,1.6342123646129307,0.023082552253187893,-0.035782805159985887,-0.028435579571943204,0.0563909774436091,2.9461795633432306,0.035782805159985887,-0.0148980866057275,-0.02607636859536333,0.044882941374819074,1.8625501472687418,0.014898086605727445,-0.01844623449768472,-0.006691899484938348,0.11391714580569068,2.8527399059599556,0.018446234497684788
439,13,11,0.15384615384615385,0.2727272727272727,-0.022344768814097138,-0.021122273952462634,0.04099002849002864,0.8720937826444981,0.022344768814097193,-0.011767622502286662,0.0033479807491106923,-0.0010167992926615188,1.6392349020107737,0.01176762250228669,-0.01254984501239785,-0.007471264367816092,0.0022760715068406157,1.5135363405365752,0.012549845012397864,-0.0052371458799770065,0.0033119658119658123,-0.052480852480852436,0.8596851003937349,0.005237145879977034,-0.023060003886501063,-0.03698206555349412,0.007857249962513135,2.9349178580056208,0.02306000388650109,-0.03161381535356113,-0.04532733862458137,0.018471035137701763,1.8819588359804946,0.031613815353561114,-0.027090322282457655,-0.03577093908629442,-0.002655525789854174,2.3047442803117697,0.02709032228245767,-0.04159651470189865,-0.044925438489794925,0.02124319449547407,1.9516660415503262,0.041596514701898624,-0.01872270409850553,-0.0387952101661779,0.04679081467056134,1.0533816713143045,0.018722704098505516,-0.039045720331382594,-0.07363821138211384,0.09482920180594578,2.2944486961179917,0.03904572033138265,-0.021750321850624213,-0.0518517443547919,0.08279553940113238,2.121862727145336,0.0217503218506242,-0.011648416656885999,-0.03719844357976654,0.12125325654737407,1.2482514730424974,0.011648416656885985
440,14,11,0.14285714285714285,0.09090909090909091,-0.04426429724304631,-0.053290744643484364,0.0913003663003662,1.6628096454186387,0.04426429724304626,-0.02271073779682703,-0.008630317798761295,0.04259446693657232,3.6719492319761677,0.022710737796826974,-0.017258747850668457,0.003128391751260935,0.06211979984301408,2.479836968034025,0.0172587478506685,-0.025058662269247155,-0.0022866306349112074,0.10925729442970811,3.849101425823516,0.025058662269247245,-0.025631068481523037,2.7759271596712598e-05,0.042367100862524154,3.0107575864455054,0.025631068481522967,-0.02929517424148137,-0.011029889166418408,0.07276057276057268,1.5840395474779152,0.029295174241481425,-0.012596466677032847,-0.0028728669827974146,0.044258019308626606,0.9871234065802081,0.012596466677032847,-0.039397079435219584,0.014534936274066712,0.07703962703962697,1.9970409619382838,0.03939707943521964,-0.04210010755966857,-0.04946041517799886,0.11099763856468137,2.129819992255178,0.04210010755966864,-0.029031937983973743,-0.029509264828020736,0.018840569333867796,1.7811446146628844,0.029031937983973743,-0.011577089418206898,0.025711805555555557,-0.029259122287968564,0.8986655606552567,0.011577089418206898,-0.022171899355755767,0.01029810298102981,-0.11621366545884082,2.173062375970712,0.02217189935575581
441,12,8,0.16666666666666666,0.0,-0.09743835234951548,-0.17346405228758172,0.22799999999999998,2.5309705241373868,0.09743835234951548,-0.05252966636254704,-0.025841834431705336,0.09880952380952412,4.413928034573611,0.05252966636254697,-0.035064146571206295,-0.010061919504643961,0.012987012987013102,3.2792094645503056,0.03506414657120638,-0.0424950662957793,-0.017973856209150325,0.13064713064713085,4.069086517612717,0.04249506629577937,-0.05393602913622733,-0.06333107955826009,0.09605121293800556,4.607497064854113,0.053936029136227304,-0.09403646029497778,-0.12632478632478633,0.17459293394777275,2.8442571416641913,0.09403646029497781,-0.05572251321191886,-0.08469308469308469,0.13707482993197284,3.129906196852887,0.0557225132119189,-0.09242105231613157,-0.1118761412051126,0.17485032260564637,2.4865153215811793,0.09242105231613162,-0.09283914272646333,-0.14391542107181915,0.16982574810675688,3.114878952218903,0.09283914272646343,-0.07056536810690459,-0.11106346483704974,0.15927318295739346,2.9833133221758086,0.07056536810690461,-0.05853523875927946,-0.024338185615134206,0.053256302521008436,3.3754437901393084,0.05853523875927946,-0.06094885845046859,-0.03277979588306522,0.12849544072948338,3.786403179180673,0.0609488584504686
442,12,9,0.25,0.1111111111111111,-0.07940651317941566,-0.12622953471817772,0.18776486671223513,2.479487639398724,0.07940651317941572,-0.03083877914768164,-0.0018097550209666743,0.07895153626860951,3.254960270248338,0.030838779147681628,-0.024914487626863296,-0.008184918529746118,0.011092327418857906,3.0409054563213136,0.024914487626863324,-0.028856695361008405,0.004771315640880859,-0.0071770334928229484,3.5004801637652143,0.028856695361008433,-0.016753191571677248,-0.0012765957446808501,-0.05561000844019737,1.9565060304479793,0.016753191571677206,-0.04729313029326179,-0.036862603025088286,0.019280830994557574,1.6396834952283932,0.047293130293261765,-0.03316362303885469,-0.029390681003584218,0.07814046319793455,1.703799912134306,0.03316362303885467,-0.05238678005339273,-0.06542994421240178,0.08890945503095038,1.5335185089701584,0.0523867800533927,-0.06502208517731412,-0.07972136222910217,0.17646675421956326,2.402999394373822,0.06502208517731412,-0.05063765717521261,-0.04119252962710182,0.1112573078619079,2.2528425661510525,0.050637657175212625,-0.024703486557571513,0.009480874316939891,-0.024054561790410878,1.4292592096656982,0.024703486557571486,-0.01764971284996865,0.03297581013235966,-0.01722826722826709,1.1746525404550914,0.017649712849968635
443,14,9,0.21428571428571427,0.0,-0.10903449627879855,-0.15171241754759915,0.29717341482047366,4.2896557411801535,0.10903449627879858,-0.061080209388767695,-0.021362273311437956,0.11220477450880595,6.94246276640986,0.06108020938876768,-0.03415489933608051,-0.0017813765182186254,0.08106060606060606,3.9662049182320285,0.03415489933608051,-0.04787869777043061,-0.016898148148148148,0.14445031712473555,5.651874676543484,0.047878697770430634,-0.03569656341091945,-0.01568051541996305,0.0563529212722762,4.478033739830979,0.035696563410919424,-0.08265666941532444,-0.10772357723577237,0.11214993678585916,3.6365815728426822,0.08265666941532446,-0.043675206869126446,-0.036274509803921565,0.07019942374775945,3.0028454623289704,0.043675206869126404,-0.0937690337696095,-0.10758196721311475,0.14751197735191623,3.4650248188626502,0.09376903376960954,-0.08618669526141509,-0.08501486830926085,0.11651416765053124,3.52631528577695,0.0861866952614152,-0.06135053247277995,-0.061395659775789355,0.12220544606908224,2.981491052628395,0.061350532472779884,-0.050810847680908044,-0.002920081967213113,0.04261755846546467,3.7598056291679356,0.050810847680908044,-0.050364149984495274,0.0006339638328829722,0.04507575757575766,4.699765405927592,0.05036414998449523
444,13,11,0.07692307692307693,0.0,-0.04086492833595051,-0.09179597774488285,0.15284500891977526,1.439576318464729,0.04086492833595057,-0.017804924449449464,-0.014645414645414646,-0.01346879535558787,2.2034592754027287,0.017804924449449477,-0.021869527696024862,-0.017609351432880845,0.007289517634345266,2.7414835703964666,0.021869527696024904,-0.017226828779520753,0.006370656370656372,-0.04375340971085673,2.6879180731627024,0.017226828779520753,-0.013332067522509039,-0.013496652465003048,0.04286791639732801,1.4056069096654706,0.013332067522509039,-0.031001434833013625,-0.05238074531460625,0.07211937251041411,1.5789494385731535,0.031001434833013652,-0.02955619565819191,-0.05950567316219106,0.05159285159285165,2.215442289968199,0.029556195658191897,-0.013348418816053226,-0.024702309598018057,0.005247208269334669,0.62378731556415,0.013348418816053309,-0.04130746686693433,-0.10095747787855108,0.07729117581818068,2.0761331224562207,0.04130746686693432,-0.02418191037573965,-0.08092937966814258,0.09127328511943889,1.460684817364089,0.02418191037573969,-0.007175559729945588,-0.020337344220025783,-0.03309134906231104,0.663393983301301,0.0071755597299455465,-0.0293863536686282,0.02891252289054797,-0.017094017094017255,3.0224043059170658,0.029386353668628296
445,16,12,0.3125,0.25,-0.0621181690264976,-0.07228708277204011,0.17330937751444653,3.5184655042293853,0.06211816902649758,-0.017103479075240263,0.0005097250167672702,0.01654370668455174,3.238607788051455,0.017103479075240235,-0.01954366717356386,-0.006910800797948133,0.017046657046656977,4.003789457183279,0.019543667173563817,-0.02134680267260792,-0.003105590062111801,0.05740740740740735,4.904383769090369,0.021346802672607912,-0.021454824971402435,-0.02476538060479666,0.1281907713408943,4.023173444649254,0.021454824971402386,-0.04539830859378191,-0.0443433238143532,0.02859080278435111,3.380212791480538,0.04539830859378191,-0.032128226307706384,-0.01914826090534011,0.05817815341624866,3.1522791290751613,0.0321282263077064,-0.051528554712661406,-0.05509821027308537,0.03456874509506069,3.53420276552887,0.05152855471266149,-0.03361837610385447,-0.0029940119760479,0.02294400906429983,2.4492739044739986,0.03361837610385454,-0.040806682823704005,-0.05689737263558846,0.1138839834350569,3.367845191560826,0.04080668282370392,-0.027164063088591428,-0.017020234046232777,0.04581458051385345,3.277181874016623,0.027164063088591428,-0.02296921004387726,-0.004240930247644381,0.05740430316701506,3.5289176347375957,0.022969210043877197
446,13,10,0.23076923076923078,0.1,-0.0778680111050934,-0.11538369790796975,0.22485442661913257,2.524636600289636,0.07786801110509345,-0.028697711824239136,-0.0010633471332161292,0.04785243741765477,3.649878146157869,0.02869771182423919,-0.01931820065111689,-0.00041341837939995116,-0.004761904761904745,2.625169334221443,0.01931820065111689,-0.019841289571011334,-0.023255813953488372,0.035246533127888835,2.4708401958309985,0.01984128957101139,-0.03602996425169987,-0.020748644986449863,0.05801209372637928,4.396643849474369,0.03602996425169991,-0.051352848828264686,-0.05317813329507137,0.06275946275946276,2.5574724532584634,0.05135284882826463,-0.025216477120643163,-0.018098042941288237,0.11490514905149052,1.7639287267682535,0.025216477120643233,-0.051397945762181,-0.07754415475189236,0.12997334856272613,2.1061142491789555,0.05139794576218093,-0.03787882016381941,-0.035178501543679616,0.07443639291465365,2.013399854109254,0.03787882016381938,-0.047258331336941684,-0.06969921385439215,0.12005494505494507,2.4117529170770666,0.047258331336941684,-0.02059887070942569,-0.019566269726014135,0.06977094635322478,1.5882951602981166,0.020598870709425676,-0.013600311917255817,0.02809718100890208,-0.0006410256410256387,1.1353953682677087,0.013600311917255858
447,15,11,0.3333333333333333,0.18181818181818182,-0.08028364109497639,-0.1343046882743582,0.18718236780520492,3.5789514960486564,0.08028364109497643,-0.03192536967607771,-0.013441693609105805,0.06898318108085011,4.779804603262384,0.03192536967607773,-0.03024171881045467,-0.00022505626406601684,0.04618865297598318,4.605877540429255,0.030241718810454676,-0.015970524499877244,0.006259679917398038,-0.025051299589603504,2.917875252126766,0.015970524499877237,-0.03272735706167084,-0.028492647058823532,0.058945411886588195,4.755833269627139,0.03272735706167085,-0.045245677294639644,-0.04161112098589881,0.10665688312747146,2.7396399824946096,0.045245677294639686,-0.02215262174253771,-0.01699857752489331,0.10221111216586332,1.906516890141127,0.022152621742537737,-0.05583086549622403,-0.026738715620476375,0.11306561085972855,2.809136289733183,0.05583086549622407,-0.03723102987993385,-0.021583725076997892,0.13157708609705643,2.0458818211593197,0.037231029879933875,-0.041474768649984214,-0.02392456359102245,0.12567550096961866,3.0255757073508027,0.04147476864998423,-0.022471326120284726,0.04177148846960167,0.01665836574226165,2.2097176659287268,0.022471326120284796,-0.006914861416268028,0.024782661192948564,-0.14147649026165654,0.9818826765143527,0.006914861416267959
448,15,12,0.2,0.08333333333333333,-0.06949252378463792,-0.10383811075294908,0.18465223927408791,3.6325383687741386,0.06949252378463788,-0.01758606498949246,-0.0060831426392067125,0.033523665876607156,3.2275140439993457,0.017586064989492445,-0.01794302917587194,-0.004686560638356014,-0.021008403361344685,3.442301795860553,0.017943029175871872,-0.02006332032231123,-0.004373104145601618,0.07425622880731231,4.14569540233405,0.020063320322311284,-0.024617878857893974,-0.004766619519094767,-0.030296329057938998,4.165676972787535,0.024617878857894016,-0.030303595200697947,-0.02574918566775243,0.039314181933493675,2.1898334170494884,0.03030359520069792,-0.03208841613259536,0.005208333333333329,-0.036918683135905184,2.6754817605213796,0.03208841613259528,-0.04033736369556863,-0.02651177223536713,0.010163256004080523,2.9217600163150523,0.04033736369556862,-0.02274708203864602,-0.03214151768971121,0.02453371592539444,1.7695349429038414,0.02274708203864606,-0.025770530636952824,-0.018809155881784806,0.05218929677134021,2.4198550496112716,0.025770530636952782,-0.009461864590114846,-0.01309216192937123,0.02941176470588225,1.390730606267125,0.009461864590114777,-0.01088972133563279,-0.01223091976516634,0.009682133723054376,1.8811262177855337,0.010889721335632707
449,13,11,0.15384615384615385,0.2727272727272727,-0.022344768814097138,-0.021122273952462634,0.04099002849002864,0.8720937826444981,0.022344768814097193,-0.011767622502286662,0.0033479807491106923,-0.0010167992926615188,1.6392349020107737,0.01176762250228669,-0.01254984501239785,-0.007471264367816092,0.0022760715068406157,1.5135363405365752,0.012549845012397864,-0.0052371458799770065,0.0033119658119658123,-0.052480852480852436,0.8596851003937349,0.005237145879977034,-0.023060003886501063,-0.03698206555349412,0.007857249962513135,2.9349178580056208,0.02306000388650109,-0.03161381535356113,-0.04532733862458137,0.018471035137701763,1.8819588359804946,0.031613815353561114,-0.027090322282457655,-0.03577093908629442,-0.002655525789854174,2.3047442803117697,0.02709032228245767,-0.04159651470189865,-0.044925438489794925,0.02124319449547407,1.9516660415503262,0.041596514701898624,-0.01872270409850553,-0.0387952101661779,0.04679081467056134,1.0533816713143045,0.018722704098505516,-0.039045720331382594,-0.07363821138211384,0.09482920180594578,2.2944486961179917,0.03904572033138265,-0.021750321850624213,-0.0518517443547919,0.08279553940113238,2.121862727145336,0.0217503218506242,-0.011648416656885999,-0.03719844357976654,0.12125325654737407,1.2482514730424974,0.011648416656885985
450,13,10,0.15384615384615385,0.1,-0.053679696726362414,-0.06933482040722948,0.12243055555555538,1.7003048306950124,0.053679696726362414,-0.023935807062334377,-0.02210926232103282,0.05561287153033634,2.8635748015604285,0.023935807062334447,-0.021410556330694705,-0.026591309181877142,0.13117647058823523,2.0950326520125166,0.021410556330694663,-0.03688674680688518,-0.011740558292282429,0.12545454545454526,4.349479610573635,0.036886746806885196,-0.025694469106621334,0.010458839406207829,0.03663345786633454,2.1627523065460235,0.02569446910662132,-0.04473308060530201,-0.0772038180797305,0.10833333333333317,1.9946985407693907,0.04473308060530201,-0.031403350291543994,-0.026376682872101723,0.07416413373860165,1.6803129604157316,0.03140335029154395,-0.03654404562265598,-0.004477611940298498,0.09985964912280698,1.7101261824998621,0.03654404562265601,-0.04116165203387344,-0.009027325959661686,0.04423543689320386,1.7860160230645015,0.04116165203387345,-0.02987918046577695,-0.004681647940074918,-0.014740332026523362,1.532784444389371,0.029879180465776978,-0.04368690276551311,-0.033476160002967825,0.04075214632325497,2.1641736917249546,0.043686902765513125,-0.04073776453074994,-0.030642181218945838,0.06421288618635224,2.6009408972814727,0.040737764530749954
451,12,8,0.16666666666666666,0.0,-0.10848020933379199,-0.1887389235313423,0.23424727088093444,2.738667403081641,0.10848020933379199,-0.046505109411654325,-0.04555610724925521,0.1204735740450027,3.8737130654966165,0.04650510941165431,-0.046505109411654325,-0.028254972875226037,0.07999738356881214,3.8737130654966165,0.04650510941165431,-0.0424950662957793,-0.008459824536972567,0.0728327228327228,4.069086517612717,0.04249506629577937,-0.0645787802643324,-0.0653318502039303,0.12190476190476218,5.549029730852367,0.06457878026433239,-0.08941826611776535,-0.12254076506412956,0.13626712479626457,2.7149585509253074,0.08941826611776527,-0.05410710523307269,-0.07410838351088468,0.13606981254040074,2.600850055413643,0.054107105233072605,-0.09722930714434957,-0.14306644833232784,0.18927647276271142,2.2855059752261355,0.09722930714434952,-0.06552908351936046,-0.058136998254799316,0.09825369876303669,2.181938230650746,0.06552908351936049,-0.05209259139805503,-0.06340148841491484,0.1011487613913491,2.255744808791855,0.052092591398055,-0.06134796430664008,-0.03476039464411558,0.04512987012987013,3.634415155919686,0.061347964306640135,-0.05070521317853498,-0.03923290879812619,0.05693581780538315,3.0030109786389136,0.05070521317853505
452,12,9,0.25,0.1111111111111111,-0.07998223419240857,-0.14007580233747893,0.19273025824749945,2.3023417662926624,0.07998223419240857,-0.033374624108146456,-0.006311486456134046,0.12012987012987009,3.445939933702327,0.03337462410814651,-0.025767089226752,-0.01736158578263841,0.028221778221778182,2.8463175318486655,0.02576708922675197,-0.02745033258732811,0.007672781816083996,-0.0055309888822241415,3.270535408011943,0.027450332587328097,-0.014494227198108223,-0.008841099163679807,0.014896867838044336,1.8432454496406177,0.014494227198108334,-0.05462378458776038,-0.028202792956891293,0.011770956316411008,1.7666387679647695,0.054623784587760404,-0.054026103735566156,-0.04925731760594146,0.09868072608214162,2.230480272889281,0.054026103735566045,-0.05238678005339273,-0.05409636075019107,0.08757434154630417,1.5335185089701584,0.0523867800533927,-0.06896429291145925,-0.07337376172360541,0.1715652768284348,2.543271019280624,0.06896429291145922,-0.05149025877510133,-0.05961347645679235,0.09920585570380358,2.155335351072031,0.05149025877510127,-0.02781505253102927,0.014792603698150927,-0.0012366623019761658,1.4202249238657298,0.02781505253102934,-0.023574004370787008,-0.006835339726586412,0.03161124589696018,1.4047969663889184,0.02357400437078705
453,14,9,0.21428571428571427,0.0,-0.11005387353762448,-0.15607142109559793,0.29433746946123174,4.3688340375075825,0.11005387353762452,-0.06259667709040659,-0.027682680435514646,0.10266457680250785,6.874950941209961,0.06259667709040662,-0.03669074429654533,-0.00847763347763348,0.1204730229120472,4.165876645027552,0.036690744296545286,-0.0453428528099658,-0.010219763331796526,0.12416125541125522,5.469031595630964,0.04534285280996586,-0.04633703369559167,-0.02849437148217636,0.09016658057851235,5.065549316553797,0.04633703369559172,-0.08014602082805972,-0.06887140490889927,0.0782487130575662,3.8373543717777823,0.08014602082805977,-0.037087049246557965,-0.04051724137931034,0.07505681818181809,2.7192115143359814,0.037087049246557924,-0.1049317908702947,-0.11221930477720736,0.18110274650972324,3.735745644051887,0.1049317908702947,-0.08012082445485964,-0.06024068395130565,0.09498739556759239,3.57082700559317,0.08012082445485957,-0.07049973142901335,-0.04458888184316212,0.08477272727272722,3.4522081400420346,0.07049973142901333,-0.056404824417850705,0.010045522748658477,0.016571303754848055,4.240262703023752,0.056404824417850774,-0.06254628434400643,-0.0014616091845635198,0.11332784862196599,5.558526052380721,0.06254628434400644
454,13,11,0.07692307692307693,0.0,-0.049487309504248206,-0.10584399138913513,0.18533513270355373,1.7398361439373264,0.04948730950424829,-0.01037301947162797,-0.0075806054639428995,-0.015814722911497325,1.314139308836161,0.010373019471628053,-0.023060003886501063,-0.015256410256410256,0.03043934622881994,2.9349178580056208,0.02306000388650109,-0.006920796745600047,0.004732435384055334,-0.07446197213639083,1.11284528633049,0.0069207967456000885,-0.020968099340513024,-0.017591682307027734,0.03176316860527395,2.3279036161667186,0.020968099340513024,-0.04032111751664064,-0.06146031037177627,0.07945461150150934,2.1104704503620306,0.04032111751664058,-0.02807667163275135,-0.05175457956301037,0.012823525867004193,2.26848034435024,0.028076671632751293,-0.010882545440319025,-0.00692573716781944,0.012820512820512775,0.5620807818021287,0.01088254544031897,-0.036460641110247716,-0.08841780006585112,0.09554476531220701,1.990504443063573,0.036460641110247716,-0.028943815137644407,-0.05986652236652236,0.05213522315490127,1.822404536256193,0.028943815137644435,-0.00955651211089796,0.019208838203848888,-0.07750615336822242,0.904962105511764,0.009556512110897919,-0.027498575962822666,0.025560224089635854,0.03745143745143742,2.674832265014917,0.02749857596282268
455,16,12,0.3125,0.25,-0.06057954867769605,-0.06637261516604301,0.16206853111615027,3.3819438323649385,0.060579548677695993,-0.014026238377637154,0.001877934272300469,-0.017989417989418,2.535195231698202,0.014026238377637057,-0.022224135145803223,-0.009445241511238642,0.01705336222539322,4.218883866741388,0.022224135145803237,-0.0185340771252473,-0.0031645569620253164,0.035668276972624646,4.418516956062213,0.01853407712524735,-0.016334168900839482,-0.00946889547185781,0.06762890341321715,3.0565479696049973,0.016334168900839385,-0.041816272872020555,-0.04331091655035317,0.03790554683411829,3.151559143724133,0.0418162728720205,-0.03302979405722843,-0.030925425841296227,0.054711431356168294,3.369998962401583,0.03302979405722839,-0.04730946639162051,-0.042617144784588515,0.006309175717070348,3.339235231258175,0.04730946639162059,-0.041816272872020555,-0.03030058177117001,0.028093929879644097,3.151559143724133,0.0418162728720205,-0.03263302133186467,-0.04015611843153319,0.06087413868500979,3.045855924004579,0.03263302133186474,-0.028570425862271723,0.010817307692307696,-0.004334643807042626,3.401563703430554,0.028570425862271653,-0.029868766337157515,0.010703624733475477,0.06123321123321124,4.116641155232644,0.029868766337157515
456,13,10,0.23076923076923078,0.1,-0.0799152698507549,-0.12030406034643323,0.24187408061194482,2.5669962959586305,0.07991526985075492,-0.025793670523392292,-0.001072599675155527,0.042059483726150315,3.4694706455000244,0.02579367052339232,-0.023746411777730778,-0.010435779816513762,-0.017011197243755438,3.2608008038361955,0.023746411777730736,-0.02103176576148752,-0.01953125,0.05851619644723094,2.6585345936001143,0.021031765761487575,-0.03312592295085304,-0.00916179337231969,0.042559882242740654,4.266461767048666,0.03312592295085304,-0.04825941224281427,-0.05478732276897415,0.08998925597636309,2.7220131466531488,0.04825941224281427,-0.02145565326461102,-0.0237576112100827,0.08327485380116961,1.6092131665944525,0.021455653264610963,-0.050541163206995685,-0.07094565682498931,0.1363678804855275,2.113276306738742,0.05054116320699564,-0.03721143289323768,-0.005088567481920853,0.08858858858858865,1.8539171672920602,0.037211432893237584,-0.03735573124392495,-0.048472588810523125,0.0786516853932584,2.101417939881852,0.037355731243924994,-0.005266978583922485,-0.005747874370987331,0.06960030165912512,0.4067491631761069,0.005266978583922555,-0.019886386504927647,0.011389961389961387,0.01709012243395014,1.8388653519948335,0.019886386504927578
